age_ka,d18Ow_IV,SL_m
17544,-0.908,47.091
17543,-0.901,46.758
17542,-0.897,46.438
17541,-0.893,46.118
17540,-0.889,45.898
17539,-0.886,45.989
17538,-0.887,46.079
17537,-0.888,46.169
17536,-0.889,46.629
17535,-0.892,47.432
17534,-0.898,48.235
17533,-0.904,49.038
17532,-0.911,49.607
17531,-0.915,50.116
17530,-0.919,50.625
17529,-0.923,51.116
17528,-0.927,51.366
17527,-0.928,51.617
17526,-0.93,51.867
17525,-0.932,51.848
17524,-0.934,51.316
17523,-0.932,50.785
17522,-0.929,50.254
17521,-0.926,50.047
17520,-0.924,50.039
17519,-0.924,50.031
17518,-0.924,50.023
17517,-0.924,50.03
17516,-0.924,50.038
17515,-0.925,50.046
17514,-0.925,50.003
17513,-0.924,49.711
17512,-0.922,49.419
17511,-0.92,49.127
17510,-0.917,48.911
17509,-0.915,48.79
17508,-0.914,48.668
17507,-0.913,48.547
17506,-0.912,48.542
17505,-0.911,48.581
17504,-0.911,48.62
17503,-0.912,48.659
17502,-0.912,49.219
17501,-0.916,49.781
17500,-0.92,50.344
17499,-0.924,50.906
17498,-0.928,51.096
17497,-0.93,51.244
17496,-0.931,51.392
17495,-0.932,51.498
17494,-0.933,51.404
17493,-0.933,51.311
17492,-0.933,51.217
17491,-0.933,50.957
17490,-0.932,50.492
17489,-0.929,50.027
17488,-0.925,49.562
17487,-0.922,49.228
17486,-0.919,48.944
17485,-0.916,48.66
17484,-0.914,48.376
17483,-0.911,48.092
17482,-0.908,47.638
17481,-0.904,47.162
17480,-0.899,46.686
17479,-0.895,46.117
17478,-0.889,45.044
17477,-0.879,43.97
17476,-0.869,42.897
17475,-0.858,42.204
17474,-0.849,42.014
17473,-0.845,41.92
17472,-0.843,42.227
17471,-0.845,42.534
17470,-0.848,42.841
17469,-0.85,43.243
17468,-0.854,43.75
17467,-0.858,44.257
17466,-0.862,44.764
17465,-0.867,45.306
17464,-0.871,45.908
17463,-0.876,46.509
17462,-0.882,47.111
17461,-0.887,47.712
17460,-0.892,48.629
17459,-0.9,49.579
17458,-0.908,50.468
17457,-0.915,51.211
17456,-0.922,51.954
17455,-0.928,52.697
17454,-0.934,52.795
17453,-0.935,52.855
17452,-0.936,52.914
17451,-0.936,52.974
17450,-0.937,52.993
17449,-0.937,52.714
17448,-0.938,52.435
17447,-0.939,52.155
17446,-0.938,51.876
17445,-0.938,51.401
17444,-0.935,50.341
17443,-0.928,49.282
17442,-0.92,48.222
17441,-0.911,47.39
17440,-0.904,47.184
17439,-0.901,46.977
17438,-0.898,46.771
17437,-0.896,46.565
17436,-0.893,46.474
17435,-0.892,46.404
17434,-0.89,46.334
17433,-0.889,46.265
17432,-0.888,46.195
17431,-0.887,46.068
17430,-0.886,45.891
17429,-0.884,45.713
17428,-0.882,45.536
17427,-0.88,45.327
17426,-0.878,44.861
17425,-0.873,44.394
17424,-0.868,43.928
17423,-0.864,43.612
17422,-0.86,43.412
17421,-0.857,43.212
17420,-0.854,43.012
17419,-0.852,42.931
17418,-0.85,43.574
17417,-0.856,44.218
17416,-0.861,44.861
17415,-0.867,45.505
17414,-0.872,45.908
17413,-0.876,46.216
17412,-0.879,46.524
17411,-0.881,46.832
17410,-0.884,47.139
17409,-0.886,47.447
17408,-0.889,47.755
17407,-0.892,48.063
17406,-0.894,48.371
17405,-0.897,48.678
17404,-0.9,48.986
17403,-0.902,49.294
17402,-0.905,49.871
17401,-0.91,50.551
17400,-0.916,51.231
17399,-0.922,51.91
17398,-0.927,52.303
17397,-0.931,52.428
17396,-0.932,52.553
17395,-0.933,52.679
17394,-0.934,52.746
17393,-0.935,52.249
17392,-0.934,51.753
17391,-0.933,51.257
17390,-0.931,50.761
17389,-0.928,50.196
17388,-0.925,49.597
17387,-0.92,48.998
17386,-0.916,48.399
17385,-0.911,47.931
17384,-0.907,47.875
17383,-0.906,47.818
17382,-0.905,47.761
17381,-0.904,47.705
17380,-0.903,47.901
17379,-0.905,48.155
17378,-0.906,48.408
17377,-0.908,48.661
17376,-0.91,48.848
17375,-0.912,48.93
17374,-0.912,49.012
17373,-0.913,49.095
17372,-0.913,49.177
17371,-0.914,48.317
17370,-0.908,47.424
17369,-0.901,46.532
17368,-0.893,45.639
17367,-0.885,44.83
17366,-0.877,44.092
17365,-0.869,43.353
17364,-0.861,42.614
17363,-0.853,41.893
17362,-0.844,41.301
17361,-0.837,40.708
17360,-0.829,40.116
17359,-0.822,39.524
17358,-0.814,39.315
17357,-0.81,39.276
17356,-0.808,39.237
17355,-0.806,39.199
17354,-0.804,39.193
17353,-0.803,39.281
17352,-0.804,39.368
17351,-0.805,39.456
17350,-0.806,39.544
17349,-0.807,39.95
17348,-0.81,40.417
17347,-0.815,40.884
17346,-0.819,41.351
17345,-0.824,41.861
17344,-0.828,42.434
17343,-0.834,43.006
17342,-0.839,43.578
17341,-0.844,44.15
17340,-0.85,44.506
17339,-0.853,44.86
17338,-0.856,45.214
17337,-0.86,45.568
17336,-0.863,45.497
17335,-0.866,45.098
17334,-0.864,44.699
17333,-0.862,44.3
17332,-0.86,43.912
17331,-0.857,43.586
17330,-0.854,43.261
17329,-0.851,42.935
17328,-0.848,42.61
17327,-0.845,42.393
17326,-0.843,42.219
17325,-0.841,42.046
17324,-0.838,41.872
17323,-0.836,41.895
17322,-0.837,42.402
17321,-0.841,42.908
17320,-0.846,43.415
17319,-0.85,43.921
17318,-0.855,43.639
17317,-0.853,43.231
17316,-0.85,42.824
17315,-0.846,42.417
17314,-0.842,42.072
17313,-0.838,41.807
17312,-0.836,41.541
17311,-0.833,41.276
17310,-0.829,41.021
17309,-0.826,41.546
17308,-0.831,42.071
17307,-0.836,42.596
17306,-0.841,43.12
17305,-0.845,44.392
17304,-0.857,46.187
17303,-0.873,47.982
17302,-0.889,49.777
17301,-0.905,51.634
17300,-0.922,53.81
17299,-0.942,55.985
17298,-0.962,57.789
17297,-0.978,58.435
17296,-0.978,59.081
17295,-0.978,59.114
17294,-0.978,58.511
17293,-0.978,57.909
17292,-0.978,56.859
17291,-0.974,55.652
17290,-0.968,54.446
17289,-0.962,53.227
17288,-0.955,52.009
17287,-0.947,50.877
17286,-0.938,50.027
17285,-0.931,49.177
17284,-0.924,48.489
17283,-0.917,47.975
17282,-0.912,47.46
17281,-0.906,47.399
17280,-0.904,47.505
17279,-0.905,47.611
17278,-0.906,47.556
17277,-0.904,47.498
17276,-0.903,47.428
17275,-0.901,47.317
17274,-0.9,47.206
17273,-0.898,46.978
17272,-0.896,46.62
17271,-0.893,46.263
17270,-0.889,46.182
17269,-0.888,46.207
17268,-0.888,46.232
17267,-0.888,46.242
17266,-0.888,46.252
17265,-0.888,46.199
17264,-0.887,45.922
17263,-0.885,45.644
17262,-0.882,45.253
17261,-0.878,44.734
17260,-0.873,44.215
17259,-0.867,43.682
17258,-0.862,43.144
17257,-0.856,42.605
17256,-0.85,42.299
17255,-0.845,42.001
17254,-0.841,41.744
17253,-0.838,41.639
17252,-0.836,41.533
17251,-0.834,41.589
17250,-0.834,41.83
17249,-0.837,42.072
17248,-0.839,42.716
17247,-0.844,43.524
17246,-0.851,44.332
17245,-0.859,45.142
17244,-0.866,45.953
17243,-0.873,46.604
17242,-0.879,46.636
17241,-0.879,46.669
17240,-0.879,46.701
17239,-0.88,46.734
17238,-0.88,46.767
17237,-0.88,46.799
17236,-0.88,46.832
17235,-0.881,46.865
17234,-0.881,46.897
17233,-0.881,46.93
17232,-0.882,46.962
17231,-0.882,46.995
17230,-0.882,47.028
17229,-0.882,47.06
17228,-0.883,47.093
17227,-0.883,47.125
17226,-0.883,47.158
17225,-0.884,47.191
17224,-0.884,47.223
17223,-0.884,47.256
17222,-0.884,47.289
17221,-0.885,47.321
17220,-0.885,47.354
17219,-0.885,47.386
17218,-0.886,47.419
17217,-0.886,47.452
17216,-0.886,47.484
17215,-0.886,47.517
17214,-0.887,47.549
17213,-0.887,47.582
17212,-0.887,47.615
17211,-0.888,47.647
17210,-0.888,47.68
17209,-0.888,47.713
17208,-0.889,47.745
17207,-0.889,47.778
17206,-0.889,47.81
17205,-0.889,47.843
17204,-0.89,47.876
17203,-0.89,47.908
17202,-0.89,47.941
17201,-0.891,47.974
17200,-0.891,48.006
17199,-0.891,48.039
17198,-0.891,48.071
17197,-0.892,48.104
17196,-0.892,48.137
17195,-0.892,48.169
17194,-0.893,47.952
17193,-0.894,47.673
17192,-0.894,47.438
17191,-0.893,48.052
17190,-0.898,48.665
17189,-0.903,49.193
17188,-0.908,49.521
17187,-0.91,49.848
17186,-0.913,50.176
17185,-0.916,50.401
17184,-0.918,50.394
17183,-0.92,50.387
17182,-0.922,50.38
17181,-0.923,50.372
17180,-0.924,50.365
17179,-0.925,50.358
17178,-0.926,50.187
17177,-0.925,49.75
17176,-0.922,49.313
17175,-0.919,48.876
17174,-0.915,48.461
17173,-0.912,48.048
17172,-0.908,47.635
17171,-0.904,47.222
17170,-0.9,46.914
17169,-0.897,46.989
17168,-0.897,47.064
17167,-0.898,47.138
17166,-0.898,47.213
17165,-0.899,47.279
17164,-0.899,46.967
17163,-0.896,46.654
17162,-0.893,46.341
17161,-0.89,46.029
17160,-0.887,45.715
17159,-0.883,45.39
17158,-0.88,45.065
17157,-0.876,44.74
17156,-0.873,44.414
17155,-0.869,44.122
17154,-0.866,44.05
17153,-0.864,43.979
17152,-0.863,43.907
17151,-0.862,43.836
17150,-0.86,43.86
17149,-0.861,44.316
17148,-0.864,44.772
17147,-0.868,45.228
17146,-0.872,45.684
17145,-0.876,46.135
17144,-0.88,46.57
17143,-0.883,47.005
17142,-0.887,47.439
17141,-0.891,47.874
17140,-0.894,47.807
17139,-0.896,47.599
17138,-0.896,47.391
17137,-0.895,47.182
17136,-0.894,46.974
17135,-0.893,46.712
17134,-0.891,46.347
17133,-0.888,45.982
17132,-0.884,45.617
17131,-0.881,45.252
17130,-0.877,44.904
17129,-0.874,44.583
17128,-0.87,44.262
17127,-0.867,43.94
17126,-0.863,43.871
17125,-0.862,44.13
17124,-0.864,44.39
17123,-0.866,44.65
17122,-0.868,44.909
17121,-0.87,45.169
17120,-0.873,45.566
17119,-0.876,46.103
17118,-0.88,46.639
17117,-0.885,47.176
17116,-0.889,47.713
17115,-0.894,48.233
17114,-0.898,48.739
17113,-0.902,49.245
17112,-0.907,49.751
17111,-0.911,50.258
17110,-0.915,50.502
17109,-0.917,50.573
17108,-0.918,50.644
17107,-0.918,50.715
17106,-0.919,50.786
17105,-0.919,51.01
17104,-0.921,51.315
17103,-0.924,51.62
17102,-0.926,51.926
17101,-0.929,52.231
17100,-0.931,52.537
17099,-0.934,52.844
17098,-0.937,53.152
17097,-0.939,53.46
17096,-0.942,53.768
17095,-0.944,54.043
17094,-0.947,54.224
17093,-0.948,54.406
17092,-0.95,54.588
17091,-0.951,54.77
17090,-0.953,54.951
17089,-0.954,54.865
17088,-0.957,54.768
17087,-0.958,54.671
17086,-0.959,54.575
17085,-0.959,54.478
17084,-0.959,54.381
17083,-0.959,54.037
17082,-0.957,53.678
17081,-0.955,53.319
17080,-0.953,52.959
17079,-0.95,52.6
17078,-0.948,52.241
17077,-0.945,51.368
17076,-0.939,50.45
17075,-0.932,49.532
17074,-0.925,48.614
17073,-0.917,47.697
17072,-0.909,46.779
17071,-0.9,46.317
17070,-0.895,45.907
17069,-0.89,45.498
17068,-0.885,45.088
17067,-0.88,44.678
17066,-0.875,44.268
17065,-0.87,44.133
17064,-0.867,44.037
17063,-0.865,43.941
17062,-0.863,43.845
17061,-0.862,43.749
17060,-0.86,43.653
17059,-0.859,43.742
17058,-0.859,44.376
17057,-0.865,45.011
17056,-0.87,45.645
17055,-0.875,46.28
17054,-0.881,46.68
17053,-0.884,46.777
17052,-0.885,46.874
17051,-0.886,46.971
17050,-0.887,47.068
17049,-0.887,47.164
17048,-0.888,47.261
17047,-0.889,47.339
17046,-0.89,47.343
17045,-0.89,47.346
17044,-0.89,47.35
17043,-0.89,47.354
17042,-0.89,47.21
17041,-0.89,47.064
17040,-0.89,46.919
17039,-0.89,46.773
17038,-0.89,46.628
17037,-0.889,46.482
17036,-0.888,46.337
17035,-0.887,46.3
17034,-0.887,46.296
17033,-0.886,46.292
17032,-0.886,46.288
17031,-0.886,46.285
17030,-0.886,46.281
17029,-0.886,46.314
17028,-0.887,46.359
17027,-0.887,46.405
17026,-0.887,46.451
17025,-0.888,46.496
17024,-0.888,46.513
17023,-0.888,46.469
17022,-0.888,46.425
17021,-0.888,46.381
17020,-0.887,46.338
17019,-0.887,46.294
17018,-0.887,46.255
17017,-0.886,46.23
17016,-0.886,46.206
17015,-0.886,46.181
17014,-0.886,46.157
17013,-0.885,46.133
17012,-0.885,46.115
17011,-0.885,46.119
17010,-0.885,46.124
17009,-0.885,46.129
17008,-0.885,46.134
17007,-0.885,46.139
17006,-0.885,46.161
17005,-0.885,46.25
17004,-0.886,46.339
17003,-0.887,46.428
17002,-0.887,46.517
17001,-0.888,46.606
17000,-0.889,46.682
16999,-0.889,46.697
16998,-0.889,46.712
16997,-0.89,46.728
16996,-0.89,46.743
16995,-0.89,46.73
16994,-0.89,46.669
16993,-0.89,46.607
16992,-0.889,46.545
16991,-0.889,46.484
16990,-0.889,46.422
16989,-0.888,46.361
16988,-0.887,46.284
16987,-0.887,46.112
16986,-0.885,45.941
16985,-0.884,45.769
16984,-0.882,45.598
16983,-0.88,45.427
16982,-0.878,45.255
16981,-0.877,45.084
16980,-0.875,44.772
16979,-0.872,44.447
16978,-0.868,44.122
16977,-0.865,43.797
16976,-0.861,43.472
16975,-0.857,43.111
16974,-0.853,42.714
16973,-0.849,42.317
16972,-0.844,41.92
16971,-0.84,41.523
16970,-0.835,41.184
16969,-0.831,40.874
16968,-0.827,40.564
16967,-0.823,40.254
16966,-0.818,39.944
16965,-0.814,39.633
16964,-0.81,39.66
16963,-0.811,39.863
16962,-0.812,40.067
16961,-0.814,40.27
16960,-0.816,40.474
16959,-0.818,40.677
16958,-0.82,40.888
16957,-0.822,41.314
16956,-0.826,41.741
16955,-0.83,42.167
16954,-0.834,42.594
16953,-0.838,43.02
16952,-0.841,43.403
16951,-0.845,43.757
16950,-0.848,44.111
16949,-0.852,44.465
16948,-0.855,44.82
16947,-0.858,45.174
16946,-0.861,45.528
16945,-0.865,45.882
16944,-0.868,46.185
16943,-0.871,46.257
16942,-0.871,46.329
16941,-0.872,46.4
16940,-0.873,46.472
16939,-0.873,46.519
16938,-0.874,46.525
16937,-0.874,46.53
16936,-0.874,46.535
16935,-0.874,46.54
16934,-0.874,46.545
16933,-0.874,46.809
16932,-0.876,47.088
16931,-0.879,47.367
16930,-0.882,47.646
16929,-0.884,47.924
16928,-0.887,48.203
16927,-0.889,48.844
16926,-0.895,49.515
16925,-0.901,50.185
16924,-0.908,50.856
16923,-0.914,51.41
16922,-0.919,51.769
16921,-0.922,52.127
16920,-0.926,52.486
16919,-0.929,52.844
16918,-0.932,53.203
16917,-0.935,53.561
16916,-0.939,53.903
16915,-0.942,54.123
16914,-0.944,54.343
16913,-0.946,54.563
16912,-0.948,54.784
16911,-0.95,54.98
16910,-0.952,54.969
16909,-0.956,54.958
16908,-0.958,54.948
16907,-0.96,54.937
16906,-0.961,54.926
16905,-0.962,54.944
16904,-0.962,54.987
16903,-0.962,55.03
16902,-0.962,55.073
16901,-0.963,55.116
16900,-0.963,55.159
16899,-0.963,55.583
16898,-0.965,56.027
16897,-0.968,56.47
16896,-0.97,56.914
16895,-0.973,57.358
16894,-0.976,57.8
16893,-0.978,58.035
16892,-0.978,58.27
16891,-0.978,58.505
16890,-0.978,58.74
16889,-0.978,58.975
16888,-0.978,59.21
16887,-0.978,59.345
16886,-0.978,59.458
16885,-0.978,59.572
16884,-0.978,59.685
16883,-0.978,59.799
16882,-0.978,59.912
16881,-0.978,59.874
16880,-0.978,59.748
16879,-0.978,59.622
16878,-0.978,59.496
16877,-0.978,59.37
16876,-0.978,59.244
16875,-0.978,59.025
16874,-0.978,58.688
16873,-0.978,58.352
16872,-0.978,58.016
16871,-0.978,57.68
16870,-0.978,57.412
16869,-0.976,57.211
16868,-0.976,57.011
16867,-0.975,56.81
16866,-0.974,56.61
16865,-0.973,56.409
16864,-0.972,56.209
16863,-0.971,56.026
16862,-0.97,56.07
16861,-0.97,56.113
16860,-0.97,56.156
16859,-0.97,56.199
16858,-0.971,56.242
16857,-0.971,56.285
16856,-0.971,56.328
16855,-0.971,56.371
16854,-0.971,56.413
16853,-0.972,56.456
16852,-0.972,56.498
16851,-0.972,56.541
16850,-0.972,56.529
16849,-0.972,56.495
16848,-0.972,56.46
16847,-0.972,56.425
16846,-0.972,56.39
16845,-0.971,56.356
16844,-0.971,56.273
16843,-0.971,56.143
16842,-0.97,56.014
16841,-0.97,55.884
16840,-0.969,55.755
16839,-0.968,55.626
16838,-0.967,55.496
16837,-0.967,55.373
16836,-0.966,55.253
16835,-0.965,55.133
16834,-0.965,55.012
16833,-0.964,54.892
16832,-0.963,54.772
16831,-0.962,54.775
16830,-0.962,54.894
16829,-0.963,55.012
16828,-0.964,55.13
16827,-0.964,55.249
16826,-0.965,55.31
16825,-0.965,55.328
16824,-0.965,55.345
16823,-0.965,55.363
16822,-0.965,55.381
16821,-0.965,55.399
16820,-0.966,55.481
16819,-0.966,55.563
16818,-0.966,55.645
16817,-0.967,55.727
16816,-0.967,55.809
16815,-0.968,55.891
16814,-0.968,55.973
16813,-0.969,56.055
16812,-0.969,56.523
16811,-0.971,57.009
16810,-0.974,57.495
16809,-0.976,57.981
16808,-0.978,58.428
16807,-0.978,58.328
16806,-0.978,58.229
16805,-0.978,58.129
16804,-0.978,58.029
16803,-0.978,57.929
16802,-0.978,57.829
16801,-0.978,57.673
16800,-0.978,57.373
16799,-0.976,57.073
16798,-0.975,56.773
16797,-0.974,56.467
16796,-0.972,56.113
16795,-0.97,55.758
16794,-0.968,55.404
16793,-0.966,55.05
16792,-0.964,55.135
16791,-0.965,55.254
16790,-0.965,55.373
16789,-0.966,55.492
16788,-0.967,55.61
16787,-0.967,55.728
16786,-0.968,55.839
16785,-0.968,55.951
16784,-0.969,56.062
16783,-0.969,56.174
16782,-0.97,56.285
16781,-0.971,56.396
16780,-0.971,56.508
16779,-0.972,56.619
16778,-0.972,56.731
16777,-0.973,56.842
16776,-0.973,56.937
16775,-0.974,56.974
16774,-0.974,57.012
16773,-0.974,57.049
16772,-0.974,57.086
16771,-0.975,57.035
16770,-0.974,56.902
16769,-0.974,56.77
16768,-0.973,56.637
16767,-0.973,56.505
16766,-0.972,56.352
16765,-0.971,56.153
16764,-0.97,55.954
16763,-0.969,55.755
16762,-0.968,55.556
16761,-0.967,55.341
16760,-0.966,54.954
16759,-0.964,54.566
16758,-0.961,54.179
16757,-0.959,53.791
16756,-0.956,53.403
16755,-0.954,53.439
16754,-0.954,53.54
16753,-0.955,53.641
16752,-0.955,53.742
16751,-0.956,53.842
16750,-0.956,54.042
16749,-0.957,54.296
16748,-0.959,54.551
16747,-0.96,54.805
16746,-0.962,55.059
16745,-0.963,55.313
16744,-0.964,55.669
16743,-0.966,56.19
16742,-0.969,56.711
16741,-0.972,57.232
16740,-0.975,57.753
16739,-0.978,58.19
16738,-0.978,58.191
16737,-0.978,58.192
16736,-0.978,58.193
16735,-0.978,58.194
16734,-0.978,58.037
16733,-0.978,57.878
16732,-0.978,57.719
16731,-0.978,57.56
16730,-0.977,57.401
16729,-0.976,57.17
16728,-0.975,56.918
16727,-0.974,56.665
16726,-0.973,56.412
16725,-0.972,56.265
16724,-0.971,56.192
16723,-0.971,56.118
16722,-0.97,56.044
16721,-0.97,55.971
16720,-0.969,55.897
16719,-0.969,55.805
16718,-0.968,55.675
16717,-0.968,55.546
16716,-0.967,55.416
16715,-0.966,55.287
16714,-0.965,55.128
16713,-0.965,54.723
16712,-0.962,54.318
16711,-0.96,53.914
16710,-0.957,53.509
16709,-0.955,53.082
16708,-0.952,52.621
16707,-0.948,52.16
16706,-0.945,51.698
16705,-0.942,51.237
16704,-0.938,50.776
16703,-0.934,50.414
16702,-0.931,50.102
16701,-0.928,49.789
16700,-0.925,49.477
16699,-0.922,49.164
16698,-0.919,49.019
16697,-0.917,49.082
16696,-0.918,49.145
16695,-0.918,49.207
16694,-0.919,49.27
16693,-0.919,49.332
16692,-0.92,49.395
16691,-0.92,49.457
16690,-0.92,49.52
16689,-0.921,49.582
16688,-0.921,49.645
16687,-0.922,49.707
16686,-0.922,49.77
16685,-0.923,49.832
16684,-0.923,49.895
16683,-0.923,49.957
16682,-0.924,50.02
16681,-0.924,50.082
16680,-0.925,50.145
16679,-0.925,50.207
16678,-0.926,50.27
16677,-0.926,50.332
16676,-0.926,50.395
16675,-0.927,50.458
16674,-0.927,50.52
16673,-0.928,50.583
16672,-0.928,50.645
16671,-0.929,50.708
16670,-0.929,50.77
16669,-0.929,50.833
16668,-0.93,50.895
16667,-0.93,50.958
16666,-0.931,51.02
16665,-0.931,51.083
16664,-0.932,51.145
16663,-0.932,51.208
16662,-0.932,51.27
16661,-0.933,51.333
16660,-0.933,51.525
16659,-0.935,51.823
16658,-0.937,52.122
16657,-0.939,52.42
16656,-0.941,52.718
16655,-0.943,52.981
16654,-0.945,53.172
16653,-0.946,53.364
16652,-0.947,53.555
16651,-0.949,53.747
16650,-0.95,53.938
16649,-0.951,54.105
16648,-0.952,53.936
16647,-0.953,53.768
16646,-0.953,53.599
16645,-0.953,53.43
16644,-0.952,53.784
16643,-0.954,54.17
16642,-0.956,54.556
16641,-0.959,54.942
16640,-0.961,55.328
16639,-0.963,55.712
16638,-0.966,56.096
16637,-0.968,56.479
16636,-0.97,56.863
16635,-0.972,57.246
16634,-0.975,57.553
16633,-0.977,57.766
16632,-0.978,57.98
16631,-0.978,58.193
16630,-0.978,58.407
16629,-0.978,58.465
16628,-0.978,58.008
16627,-0.978,57.551
16626,-0.977,57.094
16625,-0.975,56.637
16624,-0.973,56.17
16623,-0.971,55.569
16622,-0.968,54.968
16621,-0.964,54.367
16620,-0.961,53.766
16619,-0.957,53.164
16618,-0.953,52.563
16617,-0.949,51.784
16616,-0.943,50.961
16615,-0.937,50.138
16614,-0.93,49.314
16613,-0.923,48.856
16612,-0.919,48.617
16611,-0.916,48.379
16610,-0.913,48.141
16609,-0.91,47.903
16608,-0.907,47.797
16607,-0.906,47.935
16606,-0.907,48.073
16605,-0.908,48.211
16604,-0.909,48.349
16603,-0.91,48.686
16602,-0.912,49.13
16601,-0.915,49.573
16600,-0.918,50.017
16599,-0.922,50.461
16598,-0.925,50.904
16597,-0.928,51.485
16596,-0.932,52.24
16595,-0.938,52.995
16594,-0.943,53.75
16593,-0.949,54.505
16592,-0.954,55.245
16591,-0.96,55.912
16590,-0.964,56.58
16589,-0.969,57.247
16588,-0.974,57.915
16587,-0.978,58.299
16586,-0.978,58.426
16585,-0.978,58.554
16584,-0.978,58.681
16583,-0.978,58.808
16582,-0.978,58.874
16581,-0.978,58.758
16580,-0.978,58.641
16579,-0.978,58.525
16578,-0.978,58.408
16577,-0.978,58.289
16576,-0.978,58.091
16575,-0.978,57.892
16574,-0.978,57.694
16573,-0.978,57.496
16572,-0.977,57.298
16571,-0.976,57.245
16570,-0.976,57.215
16569,-0.976,57.184
16568,-0.975,57.154
16567,-0.975,57.123
16566,-0.975,56.905
16565,-0.974,56.583
16564,-0.973,56.261
16563,-0.971,55.939
16562,-0.969,55.617
16561,-0.968,55.295
16560,-0.966,54.954
16559,-0.964,54.61
16558,-0.962,54.266
16557,-0.96,53.922
16556,-0.957,53.578
16555,-0.955,53.242
16554,-0.953,52.949
16553,-0.951,52.656
16552,-0.948,52.363
16551,-0.946,52.069
16550,-0.944,52.635
16549,-0.947,53.264
16548,-0.951,53.892
16547,-0.955,54.521
16546,-0.958,54.994
16545,-0.961,55.43
16544,-0.964,55.866
16543,-0.966,56.302
16542,-0.969,56.738
16541,-0.972,57.174
16540,-0.974,57.61
16539,-0.977,57.986
16538,-0.978,58.36
16537,-0.978,58.733
16536,-0.978,59.107
16535,-0.978,59.349
16534,-0.978,59.316
16533,-0.978,59.283
16532,-0.978,59.25
16531,-0.978,59.216
16530,-0.978,59.183
16529,-0.978,59.054
16528,-0.978,58.855
16527,-0.978,58.656
16526,-0.978,58.457
16525,-0.978,58.258
16524,-0.978,58.007
16523,-0.978,57.664
16522,-0.978,57.321
16521,-0.976,56.979
16520,-0.974,56.636
16519,-0.973,56.486
16518,-0.972,56.434
16517,-0.972,56.381
16516,-0.971,56.329
16515,-0.971,56.276
16514,-0.971,56.224
16513,-0.971,56.172
16512,-0.97,56.255
16511,-0.971,56.357
16510,-0.971,56.46
16509,-0.972,56.562
16508,-0.972,56.844
16507,-0.974,57.222
16506,-0.975,57.601
16505,-0.977,57.979
16504,-0.978,58.357
16503,-0.978,58.442
16502,-0.978,58.512
16501,-0.978,58.582
16500,-0.978,58.652
16499,-0.978,58.722
16498,-0.978,58.755
16497,-0.978,58.684
16496,-0.978,58.614
16495,-0.978,58.543
16494,-0.978,58.465
16493,-0.978,58.171
16492,-0.978,57.878
16491,-0.978,57.584
16490,-0.977,57.29
16489,-0.976,56.996
16488,-0.975,56.759
16487,-0.973,56.531
16486,-0.972,56.302
16485,-0.971,56.074
16484,-0.97,55.846
16483,-0.969,55.682
16482,-0.968,55.552
16481,-0.967,55.423
16480,-0.966,55.294
16479,-0.966,55.164
16478,-0.965,55.035
16477,-0.964,55.079
16476,-0.964,55.152
16475,-0.965,55.226
16474,-0.965,55.3
16473,-0.965,55.382
16472,-0.966,55.51
16471,-0.966,55.639
16470,-0.967,55.768
16469,-0.968,55.897
16468,-0.968,56.026
16467,-0.969,56.229
16466,-0.97,56.437
16465,-0.971,56.645
16464,-0.972,56.854
16463,-0.973,57.062
16462,-0.974,57.27
16461,-0.975,57.553
16460,-0.977,58.132
16459,-0.978,58.711
16458,-0.978,59.29
16457,-0.978,59.868
16456,-0.978,60.285
16455,-0.978,60.503
16454,-0.978,60.721
16453,-0.978,60.94
16452,-0.978,61.158
16451,-0.978,61.376
16450,-0.978,61.586
16449,-0.978,61.623
16448,-0.978,61.66
16447,-0.978,61.697
16446,-0.978,61.734
16445,-0.978,61.771
16444,-0.978,61.808
16443,-0.978,61.845
16442,-0.978,61.652
16441,-0.978,61.295
16440,-0.978,60.939
16439,-0.978,60.583
16438,-0.978,60.226
16437,-0.978,59.87
16436,-0.978,59.514
16435,-0.978,59.171
